sku,title,url
1512917619,Geladeira Consul Frost Free Duplex 450 litros com Espaço Flex cor Inox   - CRM56HK 110V,https://www.extra.com.br/geladeira-consul-frost-free-duplex-450-litros-com-espaco-flex-cor-inox-crm56hk-110v/p/1512917619
1500006038,Geladeira Top Freezer com Dispenser de Água Platinum 400L,https://www.extra.com.br/geladeira-top-freezer-com-dispenser-de-agua-platinum-400l/p/1500006038
1502257729,Refrigerador Brastemp Frost Free Duplex 500L 2 Portas Inox 127V BRM57AK,https://www.extra.com.br/refrigerador-brastemp-frost-free-duplex-500l-2-portas-inox-127v-brm57ak/p/1502257729
13414716,Geladeira Consul Biplex CRD37E 332L,https://www.extra.com.br/geladeira-consul-biplex-crd37e-332l/p/13414716
1517543899,Geladeira/Refrigerador Consul 261 Litros Degelo Seco Branco CRA30FB 110V,https://www.extra.com.br/geladeira-refrigerador-consul-261-litros-degelo-seco-branco-cra30fb-110v/p/1517543899
1517001223,Geladeira Consul CRM56HB Frost Free 450L,https://www.extra.com.br/geladeira-consul-crm56hb-frost-free-450l/p/1517001223
13415680,Geladeira Brastemp 2 Portas Frost Free 451L Evox,https://www.extra.com.br/geladeira-brastemp-2-portas-frost-free-451l-evox/p/13415680
1517001220,Geladeira Consul CRM56HB Frost Free 450L,https://www.extra.com.br/geladeira-consul-crm56hb-frost-free-450l/p/1517001220
1512397193,Refrigerador Consul 450 Litros 2 Portas Frost Free CRM56HB,https://www.extra.com.br/refrigerador-consul-450-litros-2-portas-frost-free-crm56hb/p/1512397193
1517001219,Geladeira Consul CRM56HB Frost Free 450L,https://www.extra.com.br/geladeira-consul-crm56hb-frost-free-450l/p/1517001219
1509165616,Geladeira Consul CRE44AK Frost Free Duplex 397L,https://www.extra.com.br/geladeira-consul-cre44ak-frost-free-duplex-397l/p/1509165616
13585943,Geladeira Brastemp 375 Litros Frost Free 2 Portas com Painel Eletrônico,https://www.extra.com.br/geladeira-brastemp-375-litros-frost-free-2-portas-com-painel-eletronico/p/13585943
1505634553,Geladeira Consul CRE44AK Frost Free Duplex 397L,https://www.extra.com.br/geladeira-consul-cre44ak-frost-free-duplex-397l/p/1505634553
1514406893,Refrigerador Britânia Side By Side 434L BRF533ID  Inverter 220V,https://www.extra.com.br/refrigerador-britania-side-by-side-434l-brf533id-inverter-220v/p/1514406893
1510177927,Refrigerador Electrolux 475L Duplex Clycle DeFrost,https://www.extra.com.br/refrigerador-electrolux-475l-duplex-clycle-defrost/p/1510177927
1517515347,Refrigerador Electrolux Cycle Defrost 475L Inox 220v - DC51X,https://www.extra.com.br/refrigerador-electrolux-cycle-defrost-475l-inox-220v-dc51x/p/1517515347
1517001231,Geladeira Consul CRM50HB Frost Free 410L,https://www.extra.com.br/geladeira-consul-crm50hb-frost-free-410l/p/1517001231
15458450,Refrigerador Brastemp 375L 2 Portas Evox Frost Free,https://www.extra.com.br/refrigerador-brastemp-375l-2-portas-evox-frost-free/p/15458450
1504281195,Geladeira/Refrigerador Consul 2 Portas CRD37 334L Branco - Consul,https://www.extra.com.br/geladeira-refrigerador-consul-2-portas-crd37-334l-branco-consul/p/1504281195
1509162410,Geladeira/Refrigerador Samsung 460 Litros RT46K6A4KS9 Frost Free 2 Portas Inox Bivolt ,https://www.extra.com.br/geladeira-refrigerador-samsung-460-litros-rt46k6a4ks9-frost-free-2-portas-inox-bivolt/p/1509162410
1504280605,Geladeira/Refrigerador Esmaltec Cycle Defrost 2 Portas RCD38 306 Litros Inox,https://www.extra.com.br/geladeira-refrigerador-esmaltec-cycle-defrost-2-portas-rcd38-306-litros-inox/p/1504280605
1517402039,Geladeira Brastemp 443L Inverse 2 Portas Frost Free 110V,https://www.extra.com.br/geladeira-brastemp-443l-inverse-2-portas-frost-free-110v/p/1517402039
55003923,Refrigerador Samsung Inverter Frost Free Side by Side RS65R5411M9 com SpaceMax Inox Look - 617L,https://www.extra.com.br/refrigerador-samsung-inverter-frost-free-side-by-side-rs65r5411m9-com-spacemax-inox-look-617l/p/55003923
14043725,Geladeira/Refrigerador Panasonic Frost Free 2 Portas Inverter Econavi NR BT55 483 Litros,https://www.extra.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-inverter-econavi-nr-bt55-483-litros/p/14043725
12039421,Refrigerador BB53 Frost Free 425L Panasonic,https://www.extra.com.br/refrigerador-bb53-frost-free-425l-panasonic/p/12039421
1506841707,Geladeira/Refrigerador Continental TC44S Frost Free 394 Litros Prata,https://www.extra.com.br/geladeira-refrigerador-continental-tc44s-frost-free-394-litros-prata/p/1506841707
1509281594,Geladeira Samsung Evolution RT38 com POWERvolt Inverter Duplex 385L Branco ,https://www.extra.com.br/geladeira-samsung-evolution-rt38-com-powervolt-inverter-duplex-385l-branco/p/1509281594
